lang,name,place,retweet_count,screen_name,text,,,,,,,,,,,,,,Categorize
en,365Scores,,0,365Scores,"The duel between #Salah and #Kane wonâ€™t only spark their individual rivalry, competing for the #EPL top-scorerâ€™s spâ€¦ https://t.co/Uy3NpEDIep",,,,,,,,,,,,,,News
en,ted,,0,westderbyred75,@KevinIntyre @Asriel_1985 @LegendEskimoBoy @5liveSport @jjenas8 As far as I'm aware you can't drop 2 points by playâ€¦ https://t.co/nATsaFiVjx,,,,,,,,,,,,,,Personal
en,S,,0,_subhanraza,RT @FullTimeDEVILS: Liverpool v Spurs later. A LFC win helps United in our bid to make top four. But it moves them closer to the title... hâ€¦,,,,,,,,,,,,,,Personal
en,Fail-i MeÃ§hul,,0,FutbolGndemi12,@demarkesports @Liverpoolkolik #Probably Liverpool 3-0 Tottenham,,,,,,,,,,,,,,Personal
en,ahsen,,0,axenigma,@demarkesports @Liverpoolkolik #Probably liverpool 3-1 tottenham,,,,,,,,,,,,,,Personal
und,City,,0,PasDeRemede,RT @ManCity: YAAAAAAAS! ðŸ˜ https://t.co/9JGbzhTNxl,,,,,,,,,,,,,,News
en,Red Devil,,0,red_devil1302,@ManUtdIrishReds @ManUtd Why would we spend 26m on toby ?? Would rather sell one more player and buy a good CB,,,,,,,,,,,,,,Personal
en,Nicholas Barnett,,0,nickybarnett,"RT @SpursOfficial: ðŸ“‹ Team news
ðŸ”Ž One to watch
ðŸ†š Previous meetings
ðŸ“ˆ Liverpool's form
ðŸ’« Magic moment
ðŸ—£ï¸ Klopp's view

All you need to know aâ€¦",,,,,,,,,,,,,,News
en,3,,0,lewisfreeland,"RT @EditinKing: ðŸ¦· Kash Ali had to run out of the M&amp;S Arena, Liverpool, as fans rained down pints on him for biting David Price. #PriceAli hâ€¦",,,,,,,,,,,,,,News
en,Ä°brahim,,0,khalcomolokko,@demarkesports @Liverpoolkolik #Probably liverpool 2-0 tottenham,,,,,,,,,,,,,,Personal
fr,seue,,0,Neymxr__,"jsuis mort câ€™est la plus grande lÃ©gende de leur club, mais lui prÃ©fÃ¨re Manchester ou il y a passÃ© 7 mois en vacances",,,,,,,,,,,,,,NonEnglish
en,The Crown,,0,The_Crown_Hudds,The #Best Place to watch ALL your #PremierLeague #Football requirements @ the #CrownHuddersfield ! #Cardiff vâ€¦ https://t.co/ErQmQgKzW9,,,,,,,,,,,,,,News
tr,Emrah  TÃ¼rk,,0,EmrahTR38,"RT @Betsend: Premier Lig HeyecanÄ± Betsendâ€™de YaÅŸanÄ±yor!

Arsenal vs Newcastle 

â—ï¸Skoru Tahmin Eden 20 KiÅŸiye 20 TL Bonus!

â—ï¸GÃ¶nderiyi Rtâ€¦",,,,,,,,,,,,,,NonEnglish
tr,Simon Keya,,0,Fenerliexpert,@demarkesports @Liverpoolkolik #probably 4-2 Liverpool alÄ±r,,,,,,,,,,,,,,NonEnglish
en,Ast Eld Seun!,,0,oluseun_,"RT @DaveOCKOP: Pochettino: â€œWhen a team like Liverpool need to improve their team in a certain area, people said it was crazy to pay Â£70m fâ€¦",,,,,,,,,,,,,,Personal
en,30,,0,ftblRichy30EFC,"@RoyalDyche Cardiff 0-1 Chelsea 
Liverpool 2-3 Spurs",,,,,,,,,,,,,,Personal
en,Lawal Hussaini,,0,lh_019,RT @FullTimeDEVILS: Liverpool v Spurs later. A LFC win helps United in our bid to make top four. But it moves them closer to the title... hâ€¦,,,,,,,,,,,,,,Personal
en,PL Fixtures & Stats,,0,PLTweetBot,"Today's #PremierLeague matches:
Cardiff City FC vs Chelsea FC (13:05)
Liverpool FC vs Tottenham Hotspur FC (15:30)",,,,,,,,,,,,,,News
en,Jay J,,0,jermainmoss,RT @willianborges88: Here we go! ðŸ’ªðŸ¿ðŸ’™ #cfc #premierleague #W22 #comeonchelsea https://t.co/v47ZZAnCXf,,,,,,,,,,,,,,News
en,Rey@gooner,,0,ak_eaglehouse,ã€botã€‘Come on Arsenal!!!!,,,,,,,,,,,,,,Personal
en,Chelsea,,0,chelsmen1,"RT @TheBlues___: #Chelsea loaned Player Mario Pasalic â€œI knew I could demonstrate my qualities in Atalanta, I dream of dressing the same shâ€¦",,,,,,,,,,,,,,News
en,ðŸ§,,0,PenguinSZN,Prime Chelsea football club,,,,,,,,,,,,,,Personal
en,sanka,,0,Martian_MUFC,@Yinkz10 @mufc4thefans They can deffo win lool keep the game at 0-0 2nd half Liverpool over commit,,,,,,,,,,,,,,Personal
und,Clement Blondel,,0,clblondel,RT @ManCity: YAAAAAAAS! ðŸ˜ https://t.co/9JGbzhTNxl,,,,,,,,,,,,,,News
und,Hunter Klein,,0,hunterquinnk,RT @ManCity: YAAAAAAAS! ðŸ˜ https://t.co/9JGbzhTNxl,,,,,,,,,,,,,,News
en,MU Live,,0,mu90live,"Spanish top source: Barca know they have 'no chance' of signing Rashford
https://t.co/ZMrOwHB8bV",,,,,,,,,,,,,,News
es,Luke Dawson,,0,dawsy1208,RT @KVDK97: NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO NO Nâ€¦,,,,,,,,,,,,,,Personal
in,YE JUNGHWA,,0,yyyjw,"@null Santai Liverpool, Tottenham Sebenarnya Tak Bertaji Liverpool punya modal berharg  https://t.co/D4bRpTn2iV",,,,,,,,,,,,,,NonEnglish
in,Amber linu,,0,berkelamin,"@null Santai Liverpool, Tottenham Sebenarnya Tak Bertaji Liverpool punya modal berharg  https://t.co/uCUjvDqDmt",,,,,,,,,,,,,,NonEnglish
en,Fuad Oyefeso,,0,Sanity_kiills,"RT @Arsenal: Arsenal x @TIDAL

Playing in front of crowds ðŸŸï¸
Performing under pressure ðŸ’ª
Inspirations âœ¨

@Ains_7, @alexiwobi and @EddieNketâ€¦",,,,,,,,,,,,,,News
en,Fields Of Anfield Road,,0,FOARsite,"RT @Tactical_Times: It's a huge game for Liverpool. At this stage of a season like this, they all are.

Liverpool are unbeaten in last 10 lâ€¦",,,,,,,,,,,,,,News
en,FootyStats ðŸ“ŠðŸ’¬,,0,FootyStats_org,"ðŸ†š Liverpool vs Tottenham Hotspur 
ðŸ“ˆ 1.57 / 4.3 / 6.15
ðŸ“… 15:30 (GMT) 

âœ… Won: 87% vs 69%
ðŸ“Š PPG: 2.73 vs 2.06
âš½ GPG:â€¦ https://t.co/nTtWYsYBdz",,,,,,,,,,,,,,News
en,Kcboy,,0,Franklinlamar98,"RT @Arsenal: Saturdays are for football. Wherever you are.
 
#ArsenalForEveryone https://t.co/URudYgoNdS",,,,,,,,,,,,,,News
ar,Ù…Ø­Ù…Ø¯,,0,1Tg9V3Sn1lBwgTO,"RT @ManUtd_AR: Ø³ÙˆÙ„Ø´Ø§ÙŠØ± ÙŠÙ„Ù…Ø­ Ø¥Ù„Ù‰ Ø¥Ù…ÙƒØ§Ù†ÙŠØ© Ø¥Ø¬Ø±Ø§Ø¡ ØªØ¹Ø¯ÙŠÙ„ Ø¹Ù„Ù‰ Ù…Ø±ÙƒØ² Ø¨ÙˆØ¬Ø¨Ø§ ðŸ‘€ #ÙŠÙˆÙ†Ø§ÙŠØªØ¯
https://t.co/BFvXMxuXeU https://t.co/gwdd1fGJfC",,,,,,,,,,,,,,NonEnglish
en,#GainWithPyeWaw,,0,GainWithPyeWaw,"RT @pyewaw: Matchday Poll âš¡

Liverpool ðŸ”´ vs Tottenham ðŸ”µ ,Salah vs Kane,who's winning at the Anfield? 
#LIVTOT #YNWA #COYS",,,,,,,,,,,,,,News
en,iNostalgia,,0,inostalgiauk,31st March 1996: United manager Alex Ferguson hugs captain Eric Cantona following victory over Chelsea in the FA Cuâ€¦ https://t.co/yH2K6TFcfT,,,,,,,,,,,,,,News
en,CFC,,0,CFCxBlues,"Itâ€™s a matchday the @premierleague between Cardiff City FC vs Chelsea FC. #CARCHE 

COME ON YOU BLUESðŸ”µâš”ï¸",,,,,,,,,,,,,,News
en,Emma Bradley,,0,emmabradleyxo,"@lukemcallista Shut up, you support Arsenal n rangers, donâ€™t start sunshineðŸ‘€",,,,,,,,,,,,,,Personal
en,Rogue Engineer,,0,Rogue_Engr,"RT @MikeGravel: Now that we are verified:

Chelsea Manning, Reality Winner, and every other whistleblower who risked life and limb to showâ€¦",,,,,,,,,,,,,,Personal
en,Linzi,,0,FearlessLinzi,@ManUtd All the way my dad bought me my 1st man utd when I was 3 years old I've still got it 33 years later,,,,,,,,,,,,,,Personal
en,BetUK.com,,0,BetUKOfficial,"Liverpool Vs Tottenham

Whilst @LFC have been title favourites since the season began, Tottenham have slowly been câ€¦ https://t.co/EHDEPkiADZ",,,,,,,,,,,,,,News
en,Rampworx Skatepark,,0,rampworx,"Can you name these skates ðŸ¤” 

If you can then you need a pair ðŸ‘€ðŸ”¥

Available online and instore now â€¼ï¸

#rampworxâ€¦ https://t.co/70Y9OIRtML",,,,,,,,,,,,,,Personal
en,Kendale Rose,,0,KendaleRose,@WeaponXKP21 Nah man  100x earths gravity goku was solid but doesnâ€™t a killing technique in the arsenal until muchâ€¦ https://t.co/JtYwejsWUX,,,,,,,,,,,,,,Personal
en,Northumbria Studentsâ€™ Union,,0,NorthumbriaSU,"Habita live sport update: Today we're showing Celtic v Rangers @ 12pm, Cardiff v Chelsea @ 2:05pm and Liverpool v Sâ€¦ https://t.co/c86lobXTOK",,,,,,,,,,,,,,News
es,EmotivaSalones,,0,EmotivaSalones,"ðŸ“ˆ La Cuota del DÃ­a âœ… 1'62

Liverpool ðŸ†š Tottenham: gana el Liverpool. https://t.co/kYKNCgXKTC",,,,,,,,,,,,,,NonEnglish
in,Bam Serep,,0,bmmbmm,"@null Santai Liverpool, Tottenham Sebenarnya Tak Bertaji Liverpool punya modal berharg  https://t.co/RAororeL6h",,,,,,,,,,,,,,NonEnglish
en,Jermz,,0,BlackJerms,"RT @Cechque: Henry was so good, world class defenders like Materazzi and Zanetti used to argue as to who gets to keeps his Arsenal shirt. hâ€¦",,,,,,,,,,,,,,Personal
en,Bob : ðŸŒ¹ But what about Corbyn ?,,0,bakoolakamoola,RT @veraenid: I would like Mcvey to live in rented accomodation  on benefits for 5 years and then see if she still spouts such ludicrous opâ€¦,,,,,,,,,,,,,,Personal
en,Melum ðŸ¤“,,0,frankheenry,"RT @bet365: âš½ï¸ 228 goals for Arsenal
âš½ï¸ 228 goals for Man City

ðŸ¤” Who you taking?

RT â€“ Thierry Henry
â¤ï¸ â€“ Sergio AgÃ¼ero https://t.co/rGwm2â€¦",,,,,,,,,,,,,,Personal
en,D.S.Jr.,,0,fizar786,@demarkesports @Liverpoolkolik #Probably Liverpool 3-1 Tottenham,,,,,,,,,,,,,,Personal
en,Jack Burns,,0,J_burnsy_87,Any team with Vieira in it for me ðŸ‘ðŸ¼,,,,,,,,,,,,,,Personal
und,Ñ…Ð°Ñ€Ð°ÐºÑ‚ÐµÑ€Ð¸ÑÑ‚Ð¸ÐºÐ°.com,,0,AllPricesNet,"Ð¨Ñ‚Ð°Ñ‚Ð¸Ð² Arsenal ARS-3716 vs
 Ð¨Ñ‚Ð°Ñ‚Ð¸Ð² Manfrotto MVH500AH/755XBK
 Ð¿Ð¾ Ð¿Ð°Ñ€Ð°Ð¼ÐµÑ‚Ñ€Ð°Ð¼ ÑÐ¾Ð²Ð¿Ð°Ð´Ð°ÑŽÑ‚ Ð½Ð° 72% 

 ÐŸÐ¾Ð´Ñ€Ð¾Ð±Ð½ÐµÐµ:â€¦ https://t.co/WemHKaoKTV",,,,,,,,,,,,,,NonEnglish
en,Freddy,,0,richiefreddy,"RT @MikeGravel: Now that we are verified:

Chelsea Manning, Reality Winner, and every other whistleblower who risked life and limb to showâ€¦",,,,,,,,,,,,,,Personal
en,COSMAS â˜ ï¸,,0,manslikecosmas,"RT @pyewaw: Matchday Poll âš¡

Liverpool ðŸ”´ vs Tottenham ðŸ”µ ,Salah vs Kane,who's winning at the Anfield? 
#LIVTOT #YNWA #COYS",,,,,,,,,,,,,,News
en,ðÍŸÍŸ ð‡ÍŸÍŸ                 à«-áµá¶œáµË£Ë£Ë£â±áµ›,,0,N33EEJ,"RT @btsportfootball: ""Rio had a massive impact at Man Utd, but if Virgil can do that at Liverpool we'll see.""

""People forget how good Rioâ€¦",,,,,,,,,,,,,,News
en,ðŸŒŠ Tez Hug ðŸŒŠ,,0,TezHug,@Grete4rights @LRPow79 @ElleWibble @ivyjofreeman @cbeaux @MrSoNso21 @BubblesResists @deuce_bigalow68 @phyllisj1003â€¦ https://t.co/eULlja0Dzk,,,,,,,,,,,,,,Personal
en,The Real Dude,,0,H_B_Ksammy,RT @ManUtd: This guy â™¥ï¸ https://t.co/HMq7rpS6Pm,,,,,,,,,,,,,,News
en,Matou Restaurant,,0,matourestaurant,Sunday = Funday! ðŸ˜Ž Head down to Matou for some delicious cocktails in our stunning bar and lounge area ðŸ¸ ðŸ¹Or if youâ€¦ https://t.co/T3voFEYCoo,,,,,,,,,,,,,,Personal
en,kofi liverpool,,0,Kofi_Liverpool,"@InfinixGhana LIVERPOOL 5-0 TOTTENHAM
#InfinixPredictAndWin",,,,,,,,,,,,,,Personal
en,James Quinn,,0,jamestmquinn,Celtic Fuck Off and stop Singing Youâ€™ll Never Walk Alone! I hope Gerrards Rangers smash you off the park! âš½ï¸â€¦ https://t.co/vloQdNqffa,,,,,,,,,,,,,,Personal
en,Edwin Ajogun,,0,edwinajogun,@rob_law10 It is delusional when we would rather sabotage our own chances of getting into third than caring wetherâ€¦ https://t.co/4mlxxVcclk,,,,,,,,,,,,,,Personal
en,Fields Of Anfield Road,,0,FOARsite,"RT @FOARsite: NEW ARTICLE! ðŸ“ by @footyyuxun Preview: Liverpool vs Tottenham Hotspur - https://t.co/s9DjlJPshL 
#LFC #Liverpool #LiverpoolFCâ€¦",,,,,,,,,,,,,,News
en,Can AydÄ±n,,0,creativebelief,@demarkesports @Liverpoolkolik #Probably Liverpool:3 - Tottenham:2,,,,,,,,,,,,,,Personal
en,Pugzilla,,0,pugsnotdrugzz,"@ashoftrays28 Wanna do a wager? $5 dono if Liverpool win, gifted sub if a draw, and I'll PayPal you $5 if Spurs somehow pull a win out?",,,,,,,,,,,,,,Personal
en,Your Fav ShoeGuy ðŸ’¯,,0,Dat_Guy_Otis,"RT @Dat_Guy_Otis: My Manager ðŸ˜ðŸ˜ðŸ˜ðŸ˜

#MUFC
#GGMU https://t.co/gQzX6FoLbl",,,,,,,,,,,,,,Personal
en,Afrohall,,0,quojoclaude,"RT @DaveOCKOP: Pochettino: â€œWhen a team like Liverpool need to improve their team in a certain area, people said it was crazy to pay Â£70m fâ€¦",,,,,,,,,,,,,,Personal
tr,Wipbet,,0,wipbetcom,"âš½ï¸ Liverpool - Tottenham maÃ§Ä±nda ilk golÃ¼ hangi oyuncu atar?

ðŸ’° Ã–dÃ¼l: 200TL Ã‡evrimsiz Bonus

âž¡ï¸ KatÄ±lÄ±m iÃ§in:â€¦ https://t.co/HBpEoGZs6v",,,,,,,,,,,,,,NonEnglish
en,Veli Can Ã–ZDEMÄ°R,,0,vlcn_1,@demarkesports @Liverpoolkolik #Probably Liverpool  2 - 1  Tottenham,,,,,,,,,,,,,,Personal
et,Josef,,0,CPFC_JW,"@UtdFIair 2-1 Liverpool 
Mane Kane Mane",,,,,,,,,,,,,,Personal
en,owl kojo ampofo,,0,owl_kojoampofo,"RT @Arsenal: Arsenal x @TIDAL

Playing in front of crowds ðŸŸï¸
Performing under pressure ðŸ’ª
Inspirations âœ¨

@Ains_7, @alexiwobi and @EddieNketâ€¦",,,,,,,,,,,,,,News
en,Birol Acar,,0,brlacar,@demarkesports @Liverpoolkolik #Probably Liverpool 3 - 2 Tottenham,,,,,,,,,,,,,,Personal
en,Steve Brookes MBE,,0,SteveBrookesMBE,RT @MailSport: Denis Suarez could make his first start for Arsenal against Newcastle https://t.co/T9X4KeXMJd https://t.co/4dJ5G1FeAD,,,,,,,,,,,,,,News
en,Ishandeep Bains,,0,Bains36,"RT @MelissaReddy_: JÃ¼rgen Klopp interview: â€œI've put everything I have - my knowledge, passion, heart, experience - into Liverpoolâ€

https:â€¦",,,,,,,,,,,,,,News
en,Kwabena Asante,,0,henrykasante,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,Didi_kwcâ„¢,,0,uduefemelvin,"RT @Arsenal: Arsenal is for everyone â€“ and always will be â¤ï¸ 

#ArsenalForEveryone",,,,,,,,,,,,,,News
en,Steve Bithell,,0,Stevethsoundman,"RT @bet365: âš½ï¸ 228 goals for Arsenal
âš½ï¸ 228 goals for Man City

ðŸ¤” Who you taking?

RT â€“ Thierry Henry
â¤ï¸ â€“ Sergio AgÃ¼ero https://t.co/rGwm2â€¦",,,,,,,,,,,,,,Personal
en,Furkan Fidan,,0,furkanffidan,@demarkesports @Liverpoolkolik Liverpool 1-1 tottenham #Probably,,,,,,,,,,,,,,Personal
en,Davy Boyd,,0,boyd_d1,RT @BlackScarfAFC: What a night this was. Sadness and tears aplenty but wonderful and joyous at the same time. All Arsenal. Proper. @rajpatâ€¦,,,,,,,,,,,,,,Personal
ja,ã„ãã¡ã‚ƒã‚“SR,,0,SR25033203,"ãƒ•ãƒ«ãƒ¼ãƒ†ã‚£ãƒ¼ é…ä¿¡ä¸­!!
https://t.co/BpPpaXB37p",,,,,,,,,,,,,,NonEnglish
en,Furzedown Tweets,,0,FurzedownTweets,RT @PigandWhistleSW: Live at The Pig @CardiffCityFC v @ChelseaFC &amp; @LFC v @SpursOfficial @SkySportsPub @WimbledonScene @RamPubs @YoungsPubsâ€¦,,,,,,,,,,,,,,Personal
en,Odessa,,0,odessastimus55,RT @ChrisSmalling: Important 3 points âœ… Letâ€™s kick on!! ðŸ’ªðŸ½ðŸ™ŒðŸ½ #mufc https://t.co/e7Adl39Eqk,,,,,,,,,,,,,,Personal
en,Dan rodion,,0,oraangehaze,@demarkesports @Liverpoolkolik #Probably Liverpool 2 Tottenham 1,,,,,,,,,,,,,,Personal
en,AbyseÃ±or,,0,Abessinier,"Do you think ""Natural cosmetics for cosplay"" would be an interesting topic?
Bc I'm currently trying to solve cosplaâ€¦ https://t.co/n6SJI4vFr1",,,,,,,,,,,,,,Personal
en,ZAKER,,0,ZakerAlii,RT @TheManUtdWay: Robbie Fowler here saying Van Dijk can â€œpotentiallyâ€ be better than Rio Ferdinand was. Heâ€™s nearly 28. Not a young defendâ€¦,,,,,,,,,,,,,,News
en,le chelsea fc va gagner lâ€™europa,,0,eden91100,"RT @LeoooMessi10i: Damn if ManÃ© does the business over Salah today for Liverpool again, then serious talks need to start...... https://t.coâ€¦",,,,,,,,,,,,,,Personal
en,NowFootbaII,,0,NowFootbaII,Chelsea 400/1 to beat Cardiff today could be yours! Imagine winning Â£2k off a fiver! Get involvedðŸ”¥â€¦ https://t.co/bYrURg1Ft0,,,,,,,,,,,,,,Personal
en,DJ Bambo,,0,I_Am_Bambo,"RT @ManUtd: ðŸ¥ Today's #MUFC Man of the Match...

â­ï¸ @LukeShaw23 â­ï¸ https://t.co/he4dZbTuZC",,,,,,,,,,,,,,News
en,JAYLINGZ,,0,Slickyjayy,"RT @iam_wilsons: Dear @LFC, 

I come in peace. I bring you good tidings from the great land of Manchester and like @OgbeniDipo would say, ""â€¦",,,,,,,,,,,,,,Personal
en,Batuhan ðŸ’›ðŸ’™,,0,FenerliGencc07,@demarkesports Liverpool-2 Tottenham-0 #Probably,,,,,,,,,,,,,,Personal
en,Sadio HamdÃ¨,,0,AhmedHamdyH,"RT @LFC: Those celebrations ðŸ˜

#OnThisDay last year, we fought back from a goal down to beat @CPFC... ðŸ™Œ https://t.co/VEZjpKdLYY",,,,,,,,,,,,,,News
en,Alex Stoddard,,0,AStoddard1,"RT @P1AFC: Today seems like a good day to revisit one of Mesut Ã–zil's best goals in an Arsenal shirt

More of the same on Monday against Neâ€¦",,,,,,,,,,,,,,Personal
en,Chad Magee,,0,QuasiChad,"Ugh, please don't ever make me cheer for Harry Kane.",,,,,,,,,,,,,,Personal
en,Premstats,,0,premstats,".#PL Matchweek 32 has two games today, firstly at 2.05pm #CARDIFFCITYFC v. #CHELSEAFC with both teams having plentyâ€¦ https://t.co/x1aEnChvI9",,,,,,,,,,,,,,News
en,A ðŸ‡°ðŸ‡ª,,0,teampyewaw_,"RT @pyewaw: Matchday Poll âš¡

Liverpool ðŸ”´ vs Tottenham ðŸ”µ ,Salah vs Kane,who's winning at the Anfield? 
#LIVTOT #YNWA #COYS",,,,,,,,,,,,,,Personal
en,ðŸ¦€ The Crab Man ðŸ¦€,,0,The_Crab_Man_,UP THE REDS #matchday #LiverpoolFC @LFC #YNWA https://t.co/JPKqNjcQvb,,,,,,,,,,,,,,Personal
in,Â©Careen,,0,creensley,"Piala AFC 2019: Jelang Lawan Ceres-Negros, Persija Tempuh Perjalanan 12 Jam  https://t.co/fIWmXoNgTz",,,,,,,,,,,,,,NonEnglish
en,hugh johnson,,0,HughNTJohnson,RT @TheSunFootball: Married Sol Campbell caught leaving 'hot' fire emoji on racy snap of under-18 model https://t.co/BOHOUoC7zY https://t.câ€¦,,,,,,,,,,,,,,News
en,DaremLP,,0,DaremLP,"RT @bbc_thismorning: #Competition to #Win a #EE #UKMail Caught Out &amp; Silent T-Shirt

To enter, follow, like &amp; retweet. T&amp;C's - see tweets aâ€¦",,,,,,,,,,,,,,News
en,FowlersCBDOil,,0,LCD_Boxing,"Cheers lad, nanâ€™s crying on mothers day",,,,,,,,,,,,,,Personal
en,Jacquelyn Mbuya,,0,jackeembuya,RT @utdxtra: Mike Phelan is in the frame to become Unitedâ€™s first ever technical director. #mufc [Mirror],,,,,,,,,,,,,,News
tr,YaÄŸÄ±z YaÅŸar,,0,yagizyasarr9,@demarkesports @Liverpoolkolik 4-0 Liverpool kazanÄ±r. #Probably,,,,,,,,,,,,,,Personal
en,GG Allin,,0,ungovernable206,"RT @ResistsChelsea: We love you @Dazed. ""Dazed has gathered messages of support, love, and resistance for Chelsea from fellow activists thaâ€¦",,,,,,,,,,,,,,Personal
en,Nathan Allen,,0,nathallen91,@lemorgs1 And Liverpool,,,,,,,,,,,,,,Personal
en,Muhammad Iqbal Sidqi,,0,Namikazeiqbals,RT @ManUtd: ðŸ§® Our flying full-back topped two match stats for #MUFC in an energetic display â€” read more about it! ðŸ‘‡,,,,,,,,,,,,,,News
en,Thomas Shelby,,0,fuckingshelbyy,@demarkesports @Liverpoolkolik Liverpool 3-1 Tottenham,,,,,,,,,,,,,,Personal
en,Sachin Anand,,0,Sachin23mufc,@Graemesmith Why is Virat sticking with Umesh and Siraj? They seem to bowl similar line and length with no variatioâ€¦ https://t.co/as0Iy4QOCm,,,,,,,,,,,,,,Personal
en,NairaBET,,0,NairaBET,"Can Chelsea bounce back from their last defeat in the #PL

Cardiff vs Chelsea

Bet here: https://t.co/bGGdFPVI8Mâ€¦ https://t.co/RAPgRCbrON",,,,,,,,,,,,,,Personal
pt,Leandro Alves,,0,Leandroleochera,"@maurocezar @ManCity @LFC @SpursOfficial @_paulo_andrade_ @j_castelobranco O Liverpool ganhando passa a frente com 1 jogo a mais, confere?",,,,,,,,,,,,,,NonEnglish
en,International Bry,,0,Bry_Kimatia,"@ManUtdIrishReds @ManUtd Would sell Pogba, then get Kroos instead of Rakitic. Add a proper CDM and another CM to your additions.",,,,,,,,,,,,,,Personal
en,Trust in klopp ðŸâš½ï¸,,0,kloppsking,"Score prediction 
Celtic 3 rangers 1
Cardiff 1 Chelsea 2
Liverpool 3 spurs 1",,,,,,,,,,,,,,Personal
und,Reginald,,0,reggie_naldo67,RT @ManCity: YAAAAAAAS! ðŸ˜ https://t.co/9JGbzhTNxl,,,,,,,,,,,,,,News
in,Yomut,,0,fakeyeoja,"@null Santai Liverpool, Tottenham Sebenarnya Tak Bertaji Liverpool punya modal berharg  https://t.co/eNRfWnQiDl",,,,,,,,,,,,,,NonEnglish
en,Karan Singh Uka,,0,KaranSinghUka,"RT @premierleague: Right foot. Header. Left foot.

@PeterCrouch's perfect hat-trick for @LFC saw off Arsenal #OnThisDay in 2007 https://t.câ€¦",,,,,,,,,,,,,,News
fr,Lucas / Azr0ad,,0,Shenron_NexTo,"RT @LucasPronos_: ðŸŽ¯ PRONOSTIC FUN DU JOUR ðŸŽ¯

âš’ï¸ #Ligue1 + #PremierLEague âš’ï¸

Victoire de Monaco @1,35 âš½
+
LDEM : Liverpool - Totennham @1,6â€¦",,,,,,,,,,,,,,NonEnglish
in,MasSait,,0,faridzluqman,"Plisss menang , buat hari minggu gua bahagiaâ¤ðŸ˜˜ @LFC",,,,,,,,,,,,,,NonEnglish
en,martinho njoro,,0,martinhonjoro,"RT @Cechque: Henry was so good, world class defenders like Materazzi and Zanetti used to argue as to who gets to keeps his Arsenal shirt. hâ€¦",,,,,,,,,,,,,,Personal
en,Liverpool FC News,,0,LivEchoLFC,"Agree?
https://t.co/3c5t9wG76a",,,,,,,,,,,,,,Personal
en,Muhammed DemirbaÅŸ,,0,dt_muhammed,@demarkesports @Liverpoolkolik #Probably Liverpool 1 0 Tottenham,,,,,,,,,,,,,,Personal
en,Abode Estate Agents,,0,theabodegroup,"This 6-bedroom property in Formby is not to be missed ðŸŒŸ Featuring an indoor swimming pool, spacious rooms, a doubleâ€¦ https://t.co/3xL86rMg86",,,,,,,,,,,,,,Personal
en,Prop Joe,,0,FplProp,Well they better start keeping them now.,,,,,,,,,,,,,,Personal
en,â™¡,,0,cfcangelia,kinda want liverpool to win today,,,,,,,,,,,,,,Personal
en,Sport On The Box ðŸ“º,,0,SportOnTheBox,"RT @SkySports: Sky Sports is offering a feast of football and F1 today with Liverpool vs Tottenham and the Bahrain Grand Prix.

ðŸ“ºYou can waâ€¦",,,,,,,,,,,,,,News
en,Fusion Liverpool,,0,FusionLpool,"Fusion is open until 6am, 7 days a week! ðŸ’ƒ
Be sure to come in before 2am tonight to take advantage of these drinksâ€¦ https://t.co/ePXnZcRuFq",,,,,,,,,,,,,,News
